prefectural_bureau,station_id,prec_no,block_no,station_type,url_station_type,station_name,katakana_name,romaji_name,location,latitude_decimal,longitude_decimal,elevation,observation_start_date,observation_start_date_rain,observation_start_date_other,weather_info_name,anemometer_height,thermometer_height,notes1,notes2,rainfall_YN,temperature_YN,wind_YN,sunshine_YN,relative_humidity_YN,atmospheric_pressure_YN,snowfall_YN
高知,74136,74,1229,四,a,大栃,ｵｵﾄﾞﾁ,oodochi,香美市物部町大栃上西の川,33.69833333333333,133.875,210,昭52.12.20,1977-12-20,1977-12-20,香美市大栃,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74151,74,1281,雨,a,魚梁瀬,ﾔﾅｾ,yanase,安芸郡馬路村魚梁瀬,33.615,134.10833333333332,450,昭53.10.25,1978-10-25,1978-10-25,馬路村魚梁瀬,－,－,－,－,Y,N,N,N,N,N,N
高知,74166,74,0748,雨,a,佐川,ｻｶﾜ,sakawa,高岡郡佐川町丙,33.51166666666666,133.27166666666668,80,#,1974-11-01,1974-11-01,佐川,－,－,－,－,Y,N,N,N,N,N,N
高知,74182,74,47893,官,s,高知,ｺｳﾁ,kouchi,高知市比島町　高知地方気象台,33.56666666666667,133.54833333333335,1,令5.3.2,2023-03-02,2023-03-02,高知市,－,1.5,74900,気温、雨,Y,Y,Y,Y,Y,Y,Y
高知,74182,74,47893,官,s,高知,ｺｳﾁ,kouchi,高知市江陽町,33.56666666666667,133.55166666666668,2,令5.3.2,2023-03-02,2023-03-02,高知市,58.8,1.5,74900,風、日照,Y,Y,Y,Y,Y,Y,Y
高知,74187,74,1249,四,a,後免,ｺﾞﾒﾝ,gomen,南国市廿枝,33.59,133.64333333333335,12,昭53.3.13,1978-03-13,1978-03-13,南国市後免,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74188,74,1476,官,a,南国日章,ﾅﾝｺｸﾆｯｼｮｳ,nankokunisshou,南国市物部国有　高知航空気象観測所,33.545,133.66833333333332,9,平15.1.1,2003-01-01,2003-01-01,高知空港,10.2,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
高知,74237,74,0754,雨,a,船戸,ﾌﾅﾄ,funato,高岡郡津野町船戸,33.416666666666664,133.08833333333334,425,#,1974-11-01,1974-11-01,津野町船戸,－,－,－,－,Y,N,N,N,N,N,N
高知,74238,74,0753,雨,a,鳥形山,ﾄﾘｶﾞﾀﾔﾏ,torigatayama,吾川郡仁淀川町大植,33.48,133.08333333333334,835,平22.3.17,2010-03-17,2010-03-17,仁淀川町鳥形山,－,－,－,－,Y,N,N,N,N,N,N
高知,74271,74,0755,四,a,安芸,ｱｷ,aki,安芸市伊尾木,33.48833333333334,133.93333333333334,6,#昭52.12.20,1974-11-01,1977-12-20,安芸,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74276,74,0955,雨,a,田野,ﾀﾉ,tano,安芸郡田野町,33.42666666666667,134.00666666666666,17,昭50.4.28,1975-04-28,1975-04-28,田野,－,－,－,－,Y,N,N,N,N,N,N
高知,74296,74,0921,四,a,梼原,ﾕｽﾊﾗ,yusuhara,高岡郡梼原町川西路,33.39,132.92166666666665,415,(昭50.4.23)昭52.12.22,1975-04-23,1977-12-22,梼原,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74311,74,0756,四,a,須崎,ｽｻｷ,susaki,須崎市西町,33.385,133.27666666666667,4,#昭52.12.22,1974-11-01,1977-12-22,須崎,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74336,74,0757,雨,a,佐喜浜,ｻｷﾊﾏ,sakihama,室戸市佐喜浜町,33.41166666666667,134.19833333333332,26,#,1974-11-01,1974-11-01,室戸市佐喜浜,－,－,－,－,Y,N,N,N,N,N,N
高知,74361,74,0758,四,a,窪川,ｸﾎﾞｶﾜ,kubokawa,高岡郡四万十町新開町,33.20666666666666,133.12833333333333,205,#昭52.12.23,1974-11-01,1977-12-23,四万十町窪川,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74372,74,47899,官,s,室戸岬,ﾑﾛﾄﾐｻｷ,murotomisaki,室戸市室戸岬町　室戸岬特別地域気象観測所,33.251666666666665,134.17666666666668,185,平18.11.28,2006-11-28,2006-11-28,室戸岬,－,1.5,－,気温、雨、日照,Y,Y,Y,Y,Y,Y,N
高知,74372,74,47899,官,s,室戸岬,ﾑﾛﾄﾐｻｷ,murotomisaki,室戸市室戸岬町,33.24666666666667,134.175,161,平18.11.28,2006-11-28,2006-11-28,室戸岬,20.8,1.5,－,風,Y,Y,Y,Y,Y,Y,N
高知,74381,74,1235,四,a,江川崎,ｴｶﾜｻｷ,ekawasaki,四万十市西土佐用井,33.17,132.79166666666666,72,昭52.12.26,1977-12-26,1977-12-26,四万十市江川崎,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74391,74,0761,雨,a,大正,ﾀｲｼｮｳ,taishou,高岡郡四万十町大正,33.193333333333335,132.97166666666666,150,#,1974-11-01,1974-11-01,四万十町大正,－,－,－,－,Y,N,N,N,N,N,N
高知,74436,74,1233,四,a,佐賀,ｻｶﾞ,saga,幡多郡黒潮町佐賀,33.07833333333333,133.10166666666666,3,昭52.12.23,1977-12-23,1977-12-23,黒潮町佐賀,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74447,74,47897,官,s,宿毛,ｽｸﾓ,sukumo,宿毛市小筑紫町田ノ浦　宿毛特別地域気象観測所,32.905,132.71666666666667,21,昭57.4.1,1982-04-01,1982-04-01,宿毛,17.5,1.5,－,－,Y,Y,Y,Y,Y,Y,N
高知,74456,74,0763,四,a,中村,ﾅｶﾑﾗ,nakamura,四万十市入田字長善寺前,32.99,132.92,8,#昭51.2.17,1974-11-01,1976-02-17,四万十市中村,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
高知,74506,74,1556,雨,a,三崎,ﾐｻｷ,misaki,土佐清水市三崎,32.795,132.87166666666667,9,平17.10.17,2005-10-17,2005-10-17,土佐清水市三崎,－,－,－,－,Y,N,N,N,N,N,N
高知,74516,74,47898,官,s,清水,ｼﾐｽﾞ,shimizu,土佐清水市足摺岬　清水特別地域気象観測所,32.721666666666664,133.01,31,#昭50.3.20,1974-11-01,1975-03-20,清水,14.7,1.5,－,－,Y,Y,Y,Y,Y,Y,N
山口,81011,81,0765,四,a,須佐,ｽｻ,susa,萩市須佐字野中,34.615,131.62333333333333,50,#昭52.3.7,1974-11-01,1977-03-07,萩市須佐,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81071,81,47754,官,s,萩,ﾊｷﾞ,hagi,萩市大字土原字川島沖田　萩特別地域気象観測所,34.41,131.405,2,#昭50.4.1,1974-11-01,1975-04-01,萩市土原,11.1,1.5,－,－,Y,Y,Y,Y,Y,Y,N
山口,81116,81,0939,四,a,油谷,ﾕﾔ,yuya,長門市油谷新別名,34.37,131.055,20,(昭50.4.25)昭52.3.8,1975-04-25,1977-03-08,長門市油谷,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81146,81,1367,雨,a,篠生,ｼﾉﾌﾞ,shinobu,山口市阿東地福下,34.33833333333333,131.62666666666667,264,令3.12.7,2021-12-07,2021-12-07,山口市篠生,－,－,－,－,Y,N,N,N,N,N,N
山口,81151,81,0767,四,a,徳佐,ﾄｸｻ,tokusa,山口市阿東徳佐中,34.39833333333333,131.725,310,#昭52.3.4,1974-11-01,1977-03-04,山口市徳佐,10.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81167,81,1100,雨,a,羅漢山,ﾗｶﾝｻﾞﾝ,rakanzan,岩国市美和町秋掛字羅漢山,34.35,132.06333333333333,945,昭51.6.3,1976-06-03,1976-06-03,岩国市羅漢山,－,－,－,－,Y,N,N,N,N,N,N
山口,81196,81,0769,四,a,秋吉台,ｱｷﾖｼﾀﾞｲ,akiyoshidai,美祢市秋芳町秋吉,34.235,131.30666666666667,240,#昭52.3.10,1974-11-01,1977-03-10,美祢市秋吉台,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81228,81,1614,雨,a,鹿野,ｶﾉ,kano,周南市大字鹿野下字サヤ段,34.225,131.815,368,平22.3.9,2010-03-09,2010-03-09,周南市鹿野,－,－,－,－,Y,N,N,N,N,N,N
山口,81231,81,0771,四,a,広瀬,ﾋﾛｾ,hirose,岩国市錦町広瀬,34.26166666666666,131.95166666666665,97,#昭51.2.24,1974-11-01,1976-02-24,岩国市広瀬,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81266,81,0772,四,a,豊田,ﾄﾖﾀ,toyota,下関市豊田町大字稲光字土橋,34.18666666666667,131.07666666666665,40,#昭52.3.11,1974-11-01,1977-03-11,下関市豊田,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81271,81,1620,雨,a,東厚保,ﾋｶﾞｼｱﾂ,higashiatsu,美祢市東厚保町山中,34.11833333333333,131.18166666666667,56,平22.3.26,2010-03-26,2010-03-26,美祢市東厚保,－,－,－,－,Y,N,N,N,N,N,N
山口,81286,81,47784,官,s,山口,ﾔﾏｸﾞﾁ,yamaguchi,山口市前町　山口特別地域気象観測所,34.16166666666667,131.46166666666667,18,#昭50.12.18,1974-11-01,1975-12-18,山口市前町,15.4,1.5,81900,－,Y,Y,Y,Y,Y,Y,Y
山口,81301,81,1261,雨,a,和田,ﾜﾀﾞ,wada,周南市大字高瀬,34.17,131.75333333333333,154,昭53.6.29,1978-06-29,1978-06-29,周南市和田,－,－,－,－,Y,N,N,N,N,N,N
山口,81321,81,0940,四,a,岩国,ｲﾜｸﾆ,iwakuni,岩国市川西,34.155,132.17833333333334,41,昭52.2.22,1977-02-22,1977-02-22,岩国市川西,10.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81371,81,0775,四,a,防府,ﾎｳﾌ,houfu,防府市大字植松,34.04,131.53333333333333,4,#昭52.3.2,1974-11-01,1977-03-02,防府,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81386,81,0776,四,a,下松,ｸﾀﾞﾏﾂ,kudamatsu,下松市西豊井,34.01,131.87166666666667,27,#昭52.3.1,1974-11-01,1977-03-01,下松,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81397,81,0913,四,a,玖珂,ｸｶﾞ,kuga,岩国市玖珂町,34.095,132.075,68,昭52.2.28,1977-02-28,1977-02-28,岩国市玖珂,7.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81428,81,47762,官,s,下関,ｼﾓﾉｾｷ,shimonoseki,下関市竹崎町　下関地方気象台,33.94833333333333,130.925,3,平8.6.27,1996-06-27,1996-06-27,下関市竹崎,－,1.5,81905,気温、雨,Y,Y,Y,Y,Y,Y,Y
山口,81428,81,47762,官,s,下関,ｼﾓﾉｾｷ,shimonoseki,下関市名池町,33.95666666666666,130.93833333333333,46,平8.6.27,1996-06-27,1996-06-27,下関市竹崎,14.6,1.5,－,風、日照,Y,Y,Y,Y,Y,Y,N
山口,81436,81,0778,官,a,宇部,ｳﾍﾞ,ube,宇部市沖宇部地先　山口宇部航空気象観測所,33.93,131.27833333333334,5,#平13.12.12,1974-11-01,2001-12-12,宇部,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
山口,81481,81,0942,四,a,柳井,ﾔﾅｲ,yanai,柳井市南浜,33.958333333333336,132.11333333333334,3,(昭50.4.25)昭52.2.25,1975-04-25,1977-02-25,柳井,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
山口,81486,81,0779,四,a,安下庄,ｱｹﾞﾉｼｮｳ,agenoshou,大島郡周防大島町東安下庄,33.903333333333336,132.29333333333332,5,#昭52.2.24,1974-11-01,1977-02-24,周防大島町安下庄,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82036,82,1657,雨,a,小呂島,ｵﾛﾉｼﾏ,oronoshima,福岡市西区大字小呂島,33.86333333333333,130.035,49,平26.9.11,2014-09-11,2014-09-11,福岡市小呂島,－,－,－,－,Y,N,N,N,N,N,N
福岡,82046,82,0943,四,a,宗像,ﾑﾅｶﾀ,munakata,宗像市田熊,33.80833333333333,130.53833333333333,7,(昭50.4.25)昭52.2.15,1975-04-25,1977-02-15,宗像,10.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82056,82,0780,四,a,八幡,ﾔﾊﾀ,yahata,北九州市八幡西区鷹の巣,33.85166666666667,130.74333333333334,20,#昭52.2.17,1974-11-01,1977-02-17,八幡西区鷹の巣,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82068,82,1590,官,a,空港北町,ｸｳｺｳｷﾀﾏﾁ,kuukoukitamachi,北九州市小倉南区空港北町　北九州航空気象観測所,33.845,131.035,7,平18.3.16,2006-03-16,2006-03-16,北九州空港,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
福岡,82097,82,1637,雨,a,東谷,ﾋｶﾞｼﾀﾆ,higashitani,北九州市小倉南区大字木下,33.778333333333336,130.865,55,平24.2.15,2012-02-15,2012-02-15,小倉南区東谷,－,－,－,－,Y,N,N,N,N,N,N
福岡,82101,82,0782,四,a,行橋,ﾕｸﾊｼ,yukuhashi,行橋市西泉,33.71333333333333,130.975,9,#昭52.2.18,1974-11-01,1977-02-18,行橋,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82136,82,47809,官,s,飯塚,ｲｲﾂﾞｶ,iizuka,飯塚市川島字甘木　飯塚特別地域気象観測所,33.651666666666664,130.69333333333333,37,#昭50.12.16,1974-11-01,1975-12-16,飯塚,12.1,1.5,－,－,Y,Y,Y,Y,Y,Y,N
福岡,82171,82,0785,四,a,前原,ﾏｴﾊﾞﾙ,maebaru,糸島市前原西,33.56,130.19,5,#昭52.3.4,1974-11-01,1977-03-04,糸島市前原,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82182,82,47807,官,s,福岡,ﾌｸｵｶ,fukuoka,福岡市中央区大濠　福岡管区気象台,33.58166666666666,130.375,3,平22.2.18,2010-02-18,2010-02-18,福岡市中央区,－,1.5,82900,気温、雨、日照,Y,Y,Y,Y,Y,Y,Y
福岡,82182,82,47807,官,s,福岡,ﾌｸｵｶ,fukuoka,福岡市中央区六本松,33.58166666666666,130.37666666666667,3,平22.2.18,2010-02-18,2010-02-18,福岡市中央区,34.6,1.5,－,風,Y,Y,Y,Y,Y,Y,N
福岡,82186,82,1477,官,a,博多,ﾊｶﾀ,hakata,福岡市博多区大字雀居　福岡航空地方気象台,33.583333333333336,130.45166666666665,9,平15.1.1,2003-01-01,2003-01-01,福岡空港,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
福岡,82191,82,1141,四,a,太宰府,ﾀﾞｻﾞｲﾌ,dazaifu,太宰府市大佐野,33.49666666666667,130.49,52,昭52.3.2,1977-03-02,1977-03-02,太宰府,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82206,82,1046,四,a,添田,ｿｴﾀﾞ,soeda,田川郡添田町大字野田字大野ノ原,33.55833333333333,130.855,92,(昭50.5.25)昭52.2.21,1975-05-25,1977-02-21,添田町野田,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82241,82,1611,雨,a,早良脇山,ｻﾜﾗﾜｷﾔﾏ,sawarawakiyama,福岡市早良区脇山,33.48833333333334,130.35333333333332,83,平22.3.2,2010-03-02,2010-03-02,福岡市早良脇山,－,－,－,－,Y,N,N,N,N,N,N
福岡,82261,82,0788,四,a,朝倉,ｱｻｸﾗ,asakura,朝倉市三奈木,33.406666666666666,130.695,38,#昭52.2.18,1974-11-01,1977-02-18,朝倉,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82272,82,0789,雨,a,英彦山,ﾋｺｻﾝ,hikosan,田川郡添田町大字英彦山,33.48833333333334,130.92333333333335,823,昭63.7.31,1988-07-31,1988-07-31,添田町英彦山,－,－,－,－,Y,N,N,N,N,N,N
福岡,82306,82,0790,四,a,久留米,ｸﾙﾒ,kurume,久留米市津福本町,33.303333333333335,130.49333333333334,7,昭52.3.1,1977-03-01,1977-03-01,久留米市津福本町,12.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82316,82,0791,雨,a,耳納山,ﾐﾉｳｻﾝ,minousan,久留米市草野町字吉木,33.291666666666664,130.625,607,#,1974-11-01,1974-11-01,久留米市耳納山,－,－,－,－,Y,N,N,N,N,N,N
福岡,82317,82,0792,四,a,黒木,ｸﾛｷﾞ,kurogi,八女市黒木町本分,33.225,130.645,144,#昭52.2.25,1974-11-01,1977-02-25,八女市黒木,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
福岡,82331,82,0945,雨,a,柳川,ﾔﾅｶﾞﾜ,yanagawa,柳川市本城町,33.16,130.40333333333334,7,昭50.4.25,1975-04-25,1975-04-25,柳川,－,－,－,－,Y,N,N,N,N,N,N
福岡,82361,82,0793,四,a,大牟田,ｵｵﾑﾀ,oomuta,大牟田市笹原町,33.00666666666667,130.46666666666667,40,#昭52.2.23,1974-11-01,1977-02-23,大牟田,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83021,83,1137,四,a,国見,ｸﾆﾐ,kunimi,国東市国見町中字浜手,33.678333333333335,131.575,53,昭52.2.15,1977-02-15,1977-02-15,国東市国見,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83051,83,0794,四,a,中津,ﾅｶﾂ,nakatsu,中津市大字定留,33.586666666666666,131.245,12,平23.3.15,2011-03-15,2011-03-15,中津市中津,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83061,83,0795,四,a,豊後高田,ﾌﾞﾝｺﾞﾀｶﾀﾞ,bungotakada,豊後高田市呉崎,33.57,131.43333333333334,5,#昭52.2.16,1974-11-01,1977-02-16,豊後高田,9.8,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83096,83,0979,雨,a,耶馬渓,ﾔﾊﾞｹｲ,yabakei,中津市耶馬渓町大島,33.445,131.115,100,昭50.5.8,1975-05-08,1975-05-08,中津市耶馬渓,－,－,－,－,Y,N,N,N,N,N,N
大分,83106,83,0931,四,a,院内,ｲﾝﾅｲ,innai,宇佐市院内町山城,33.42,131.31666666666666,90,(昭50.4.24)昭52.2.21,1975-04-24,1977-02-21,宇佐市院内,13.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83121,83,1237,四,a,杵築,ｷﾂｷ,kitsuki,杵築市大字本庄,33.416666666666664,131.59666666666666,5,昭53.1.10,1978-01-10,1978-01-10,杵築,9.6,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83126,83,0796,官,a,武蔵,ﾑｻｼ,musashi,国東市武蔵町大字糸原字大海田　大分航空気象観測所,33.47833333333333,131.73666666666668,5,#平15.1.1,1974-11-01,2003-01-01,国東市武蔵,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
大分,83137,83,47814,官,s,日田,ﾋﾀ,hita,日田市三本松　日田特別地域気象観測所,33.321666666666665,130.92833333333334,83,#昭50.12.13,1974-11-01,1975-12-13,日田市三本松,22.1,1.5,－,－,Y,Y,Y,Y,Y,Y,N
大分,83191,83,0932,四,a,玖珠,ｸｽ,kusu,玖珠郡玖珠町大字帆足,33.291666666666664,131.155,331,(昭50.4.24)昭52.2.22,1975-04-24,1977-02-22,玖珠,9.6,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83201,83,0799,四,a,湯布院,ﾕﾌｲﾝ,yufuin,由布市湯布院町川南,33.25333333333333,131.34666666666666,435,#昭52.2.24,1974-11-01,1977-02-24,由布市湯布院,9.6,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83216,83,47815,官,s,大分,ｵｵｲﾀ,ooita,大分市長浜町　大分地方気象台,33.235,131.61833333333334,5,#昭50.3.21,1974-11-01,1975-03-21,大分市長浜,19.8,1.5,83900,－,Y,Y,Y,Y,Y,Y,Y
大分,83226,83,0801,雨,a,佐賀関,ｻｶﾞﾉｾｷ,saganoseki,大分市大字佐賀関字太田,33.248333333333335,131.865,1,#,1974-11-01,1974-11-01,大分市佐賀関,－,－,－,－,Y,N,N,N,N,N,N
大分,83242,83,1554,雨,a,椿ヶ鼻,ﾂﾊﾞｷｶﾞﾊﾅ,tsubakigahana,日田市前津江町大野字ウスギ,33.19,130.915,843,平16.11.4,2004-11-04,2004-11-04,日田市椿ヶ鼻,－,－,－,－,Y,N,N,N,N,N,N
大分,83286,83,0933,雨,a,臼杵,ｳｽｷ,usuki,臼杵市大字諏訪字北ヶ迫,33.13166666666667,131.79666666666665,30,昭50.4.24,1975-04-24,1975-04-24,臼杵市臼杵,－,－,－,－,Y,N,N,N,N,N,N
大分,83341,83,0805,四,a,犬飼,ｲﾇｶｲ,inukai,豊後大野市犬飼町田原,33.065,131.63166666666666,121,#昭52.3.3,1974-11-01,1977-03-03,豊後大野市犬飼,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83371,83,0806,四,a,竹田,ﾀｹﾀ,taketa,竹田市大字会々,32.973333333333336,131.39833333333334,261,#昭52.3.2,1974-11-01,1977-03-02,竹田市会々,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83401,83,0808,四,a,佐伯,ｻｲｷ,saiki,佐伯市字剣崎,32.95,131.90166666666667,2,#昭52.3.1,1974-11-01,1977-03-01,佐伯市佐伯,9.7,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83431,83,1142,四,a,宇目,ｳﾒ,ume,佐伯市宇目大字重岡,32.845,131.675,200,昭52.3.2,1977-03-02,1977-03-02,佐伯市宇目,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
大分,83476,83,0810,四,a,蒲江,ｶﾏｴ,kamae,佐伯市蒲江大字蒲江浦,32.795,131.92333333333335,2,#昭52.2.28,1974-11-01,1977-02-28,佐伯市蒲江,9.6,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84012,84,1453,四,a,鰐浦,ﾜﾆｳﾗ,waniura,対馬市上対馬町鰐浦字カキセ,34.69833333333333,129.445,63,平7.8.2,1995-08-02,1995-08-02,対馬市鰐浦,8,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84072,84,47800,官,s,厳原,ｲﾂﾞﾊﾗ,izuhara,対馬市厳原町東里　厳原特別地域気象観測所,34.196666666666665,129.29166666666666,5,平3.9.1,1991-09-01,1991-09-01,対馬市厳原,36.1,1.5,－,－,Y,Y,Y,Y,Y,Y,N
長崎,84076,84,1538,官,a,美津島,ﾐﾂｼﾏ,mitsushima,対馬市美津島町鶏知乙　対馬航空気象観測所,34.285,129.33,63,平15.1.1,2003-01-01,2003-01-01,対馬空港,10.1,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
長崎,84121,84,1144,四,a,芦辺,ｱｼﾍﾞ,ashibe,壱岐市芦辺町国分東触,33.8,129.72166666666666,97,昭52.3.9,1977-03-09,1977-03-09,壱岐市芦辺,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84122,84,1478,官,a,石田,ｲｼﾀﾞ,ishida,壱岐市石田町筒城東触　壱岐航空気象観測所,33.748333333333335,129.785,12,平15.1.1,2003-01-01,2003-01-01,壱岐空港,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
長崎,84171,84,47805,官,s,平戸,ﾋﾗﾄﾞ,hirado,平戸市岩の上町　平戸特別地域気象観測所,33.36,129.55,58,#昭50.12.11,1974-11-01,1975-12-11,平戸,12.5,1.5,－,－,Y,Y,Y,Y,Y,Y,N
長崎,84183,84,0814,四,a,松浦,ﾏﾂｳﾗ,matsuura,松浦市志佐町里免字辻ノ尾台,33.34166666666667,129.71166666666667,14,平23.3.15,2011-03-15,2011-03-15,松浦,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84266,84,47812,官,s,佐世保,ｻｾﾎﾞ,sasebo,佐世保市干尽町　佐世保特別地域気象観測所,33.15833333333333,129.72666666666666,4,平14.3.27,2002-03-27,2002-03-27,佐世保市干尽町,35,1.5,－,－,Y,Y,Y,Y,Y,Y,N
長崎,84306,84,1672,四,a,西海,ｻｲｶｲ,saikai,西海市西海町中浦南郷,33.013333333333335,129.65166666666667,18,令3.3.5,2021-03-05,2021-03-05,西海市西海,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84341,84,1138,四,a,有川,ｱﾘｶﾜ,arikawa,南松浦郡新上五島町有川郷字上原,32.98166666666667,129.11833333333334,11,平11.12.22,1999-12-22,1999-12-22,新上五島町有川郷,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84361,84,0818,雨,a,長浦岳,ﾅｶﾞｳﾗﾀﾞｹ,nagauradake,長崎市神浦北大中尾町上アマサキ,32.90833333333333,129.73833333333334,510,#,1974-11-01,1974-11-01,長崎市長浦岳,－,－,－,－,Y,N,N,N,N,N,N
長崎,84371,84,1084,官,a,大村,ｵｵﾑﾗ,oomura,大村市箕島町　長崎航空気象観測所,32.916666666666664,129.91333333333333,3,(昭51.4.22)平8.3.25,1976-04-22,1996-03-25,大村,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
長崎,84441,84,0820,雨,a,諫早,ｲｻﾊﾔ,isahaya,諫早市馬渡町,32.843333333333334,130.025,15,#,1974-11-01,1974-11-01,諫早,－,－,－,－,Y,N,N,N,N,N,N
長崎,84496,84,47817,官,s,長崎,ﾅｶﾞｻｷ,nagasaki,長崎市南山手町　長崎地方気象台,32.733333333333334,129.86666666666667,27,#昭50.3.21,1974-11-01,1975-03-21,長崎市南山手町,18.6,1.5,84900,－,Y,Y,Y,Y,Y,Y,Y
長崎,84519,84,47818,官,s,雲仙岳,ｳﾝｾﾞﾝﾀﾞｹ,unzendake,雲仙市小浜町雲仙　雲仙岳特別地域気象観測所,32.736666666666665,130.26166666666666,678,平14.11.26,2002-11-26,2002-11-26,雲仙岳,－,1.5,－,気温、雨、日照,Y,Y,Y,Y,Y,Y,N
長崎,84519,84,47818,官,s,雲仙岳,ｳﾝｾﾞﾝﾀﾞｹ,unzendake,雲仙市小浜町雲仙絹笠山,32.736666666666665,130.25,870,平14.11.26,2002-11-26,2002-11-26,雲仙岳,10.5,1.5,－,風,Y,Y,Y,Y,Y,Y,N
長崎,84523,84,0962,四,a,島原,ｼﾏﾊﾞﾗ,shimabara,島原市新湊,32.76,130.36166666666668,14,平.18.3.15,2006-03-15,2006-03-15,島原,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84536,84,47843,官,s,福江,ﾌｸｴ,fukue,五島市木場町　福江特別地域気象観測所,32.693333333333335,128.82666666666665,25,#昭50.3.18,1974-11-01,1975-03-18,五島市木場町,10.1,1.5,－,－,Y,Y,Y,Y,Y,Y,N
長崎,84537,84,1479,官,a,上大津,ｶﾐｵｵﾂﾞ,kamioozu,五島市上大津町　福江航空気象観測所,32.665,128.83166666666668,77,平15.1.1,2003-01-01,2003-01-01,福江空港,10.1,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
長崎,84561,84,0922,四,a,口之津,ｸﾁﾉﾂ,kuchinotsu,南島原市口之津町丁,32.611666666666665,130.19333333333333,13,(昭50.4.23)昭51.3.4,1975-04-23,1976-03-04,南島原市口之津,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
長崎,84597,84,1670,四,a,脇岬,ﾜｷﾐｻｷ,wakimisaki,長崎市脇岬町,32.58166666666666,129.77666666666667,4,令3.1.20,2021-01-20,2021-01-20,長崎市脇岬,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
